[2025-12-17 16:30:55] test_synthetic.py(142) : DEBUG_MODE: False
[2025-12-17 16:30:55] test_synthetic.py(143) : USE_CUDA: True, CUDA_DEVICE_NUM: 0
[2025-12-17 16:30:55] test_synthetic.py(144) : env_params{'mode': 'test', 'data_path': '/public/home/bayp/exp_survey_202509/0_data_survey/survey_synthetic_tsp/test_tsp1000_n128_lkh.txt', 'sub_path': False, 'RRC_budget': 1000}
[2025-12-17 16:30:55] test_synthetic.py(144) : model_params{'mode': 'test', 'embedding_dim': 128, 'sqrt_embedding_dim': 11.313708498984761, 'decoder_layer_num': 6, 'qkv_dim': 16, 'head_num': 8, 'ff_hidden_dim': 512}
[2025-12-17 16:30:55] test_synthetic.py(144) : tester_params{'use_cuda': True, 'cuda_device_num': 0, 'test_episodes': 128, 'test_batch_size': 128}
[2025-12-17 16:30:55] test_synthetic.py(144) : logger_params{'log_file': {'desc': 'test_tsp1000_RRC1000', 'filename': 'run_log.txt', 'filepath': './result_survey_tsp_synthetic/tsp1000/20251217_163055test_tsp1000_RRC1000'}}
[2025-12-17 16:32:34] TSPTester.py(192) : greedy, name:TSP1000, gap:3.116160 %,  Elapsed[1.63m], stu_l:23.838638 , opt_l:23.118198
[2025-12-17 22:49:43] TSPTester.py(256) : RRC step817, name:TSP1000, gap:0.752288 %, Elapsed[6.31h], stu_l:23.292194 , opt_l:23.118198
[2025-12-17 22:49:44] TSPTester.py(256) : RRC step818, name:TSP1000, gap:0.750802 %, Elapsed[6.31h], stu_l:23.291849 , opt_l:23.118198
[2025-12-17 22:50:13] TSPTester.py(256) : RRC step819, name:TSP1000, gap:0.750802 %, Elapsed[6.32h], stu_l:23.291849 , opt_l:23.118198
[2025-12-17 22:50:15] TSPTester.py(256) : RRC step820, name:TSP1000, gap:0.750707 %, Elapsed[6.32h], stu_l:23.291828 , opt_l:23.118198
[2025-12-17 22:50:52] TSPTester.py(256) : RRC step821, name:TSP1000, gap:0.750707 %, Elapsed[6.33h], stu_l:23.291828 , opt_l:23.118198
[2025-12-17 22:52:11] TSPTester.py(256) : RRC step822, name:TSP1000, gap:0.750707 %, Elapsed[6.35h], stu_l:23.291828 , opt_l:23.118198
[2025-12-17 22:52:49] TSPTester.py(256) : RRC step823, name:TSP1000, gap:0.750707 %, Elapsed[6.36h], stu_l:23.291828 , opt_l:23.118198
[2025-12-17 22:52:50] TSPTester.py(256) : RRC step824, name:TSP1000, gap:0.750512 %, Elapsed[6.36h], stu_l:23.291782 , opt_l:23.118198
[2025-12-17 22:52:54] TSPTester.py(256) : RRC step825, name:TSP1000, gap:0.750318 %, Elapsed[6.37h], stu_l:23.291737 , opt_l:23.118198
[2025-12-17 22:53:09] TSPTester.py(256) : RRC step826, name:TSP1000, gap:0.750318 %, Elapsed[6.37h], stu_l:23.291737 , opt_l:23.118198
[2025-12-17 22:53:12] TSPTester.py(256) : RRC step827, name:TSP1000, gap:0.750043 %, Elapsed[6.37h], stu_l:23.291674 , opt_l:23.118198
[2025-12-17 22:53:13] TSPTester.py(256) : RRC step828, name:TSP1000, gap:0.749894 %, Elapsed[6.37h], stu_l:23.291639 , opt_l:23.118198
[2025-12-17 22:54:00] TSPTester.py(256) : RRC step829, name:TSP1000, gap:0.749894 %, Elapsed[6.38h], stu_l:23.291639 , opt_l:23.118198
[2025-12-17 22:54:00] TSPTester.py(256) : RRC step830, name:TSP1000, gap:0.749752 %, Elapsed[6.38h], stu_l:23.291607 , opt_l:23.118198
[2025-12-17 22:54:00] TSPTester.py(256) : RRC step831, name:TSP1000, gap:0.749695 %, Elapsed[6.38h], stu_l:23.291594 , opt_l:23.118198
[2025-12-17 22:54:03] TSPTester.py(256) : RRC step832, name:TSP1000, gap:0.749361 %, Elapsed[6.39h], stu_l:23.291515 , opt_l:23.118198
[2025-12-17 22:54:47] TSPTester.py(256) : RRC step833, name:TSP1000, gap:0.749361 %, Elapsed[6.40h], stu_l:23.291515 , opt_l:23.118198
[2025-12-17 22:54:48] TSPTester.py(256) : RRC step834, name:TSP1000, gap:0.748388 %, Elapsed[6.40h], stu_l:23.291290 , opt_l:23.118198
[2025-12-17 22:56:27] TSPTester.py(256) : RRC step835, name:TSP1000, gap:0.748388 %, Elapsed[6.43h], stu_l:23.291290 , opt_l:23.118198
[2025-12-17 22:56:28] TSPTester.py(256) : RRC step836, name:TSP1000, gap:0.748106 %, Elapsed[6.43h], stu_l:23.291224 , opt_l:23.118198
[2025-12-17 22:57:03] TSPTester.py(256) : RRC step837, name:TSP1000, gap:0.748107 %, Elapsed[6.44h], stu_l:23.291224 , opt_l:23.118198
[2025-12-17 22:57:11] TSPTester.py(256) : RRC step838, name:TSP1000, gap:0.748107 %, Elapsed[6.44h], stu_l:23.291224 , opt_l:23.118198
[2025-12-17 22:57:56] TSPTester.py(256) : RRC step839, name:TSP1000, gap:0.748107 %, Elapsed[6.45h], stu_l:23.291224 , opt_l:23.118198
[2025-12-17 22:58:26] TSPTester.py(256) : RRC step840, name:TSP1000, gap:0.748106 %, Elapsed[6.46h], stu_l:23.291224 , opt_l:23.118198
[2025-12-17 22:58:52] TSPTester.py(256) : RRC step841, name:TSP1000, gap:0.748107 %, Elapsed[6.47h], stu_l:23.291224 , opt_l:23.118198
[2025-12-17 22:59:02] TSPTester.py(256) : RRC step842, name:TSP1000, gap:0.748106 %, Elapsed[6.47h], stu_l:23.291224 , opt_l:23.118198
[2025-12-17 22:59:06] TSPTester.py(256) : RRC step843, name:TSP1000, gap:0.748106 %, Elapsed[6.47h], stu_l:23.291224 , opt_l:23.118198
[2025-12-17 22:59:38] TSPTester.py(256) : RRC step844, name:TSP1000, gap:0.748106 %, Elapsed[6.48h], stu_l:23.291224 , opt_l:23.118198
[2025-12-17 22:59:40] TSPTester.py(256) : RRC step845, name:TSP1000, gap:0.748107 %, Elapsed[6.48h], stu_l:23.291224 , opt_l:23.118198
[2025-12-17 22:59:43] TSPTester.py(256) : RRC step846, name:TSP1000, gap:0.747952 %, Elapsed[6.48h], stu_l:23.291187 , opt_l:23.118198
[2025-12-17 22:59:44] TSPTester.py(256) : RRC step847, name:TSP1000, gap:0.747138 %, Elapsed[6.48h], stu_l:23.291000 , opt_l:23.118198
[2025-12-17 23:01:11] TSPTester.py(256) : RRC step848, name:TSP1000, gap:0.747138 %, Elapsed[6.50h], stu_l:23.291000 , opt_l:23.118198
[2025-12-17 23:01:14] TSPTester.py(256) : RRC step849, name:TSP1000, gap:0.747138 %, Elapsed[6.51h], stu_l:23.291000 , opt_l:23.118198
[2025-12-17 23:01:15] TSPTester.py(256) : RRC step850, name:TSP1000, gap:0.746324 %, Elapsed[6.51h], stu_l:23.290813 , opt_l:23.118198
[2025-12-17 23:02:44] TSPTester.py(256) : RRC step851, name:TSP1000, gap:0.746323 %, Elapsed[6.53h], stu_l:23.290813 , opt_l:23.118198
[2025-12-17 23:02:44] TSPTester.py(256) : RRC step852, name:TSP1000, gap:0.745660 %, Elapsed[6.53h], stu_l:23.290661 , opt_l:23.118198
[2025-12-17 23:03:28] TSPTester.py(256) : RRC step853, name:TSP1000, gap:0.745660 %, Elapsed[6.54h], stu_l:23.290661 , opt_l:23.118198
[2025-12-17 23:04:16] TSPTester.py(256) : RRC step854, name:TSP1000, gap:0.745660 %, Elapsed[6.56h], stu_l:23.290661 , opt_l:23.118198
[2025-12-17 23:04:18] TSPTester.py(256) : RRC step855, name:TSP1000, gap:0.745444 %, Elapsed[6.56h], stu_l:23.290609 , opt_l:23.118198
[2025-12-17 23:04:48] TSPTester.py(256) : RRC step856, name:TSP1000, gap:0.745444 %, Elapsed[6.56h], stu_l:23.290611 , opt_l:23.118198
[2025-12-17 23:06:01] TSPTester.py(256) : RRC step857, name:TSP1000, gap:0.745443 %, Elapsed[6.58h], stu_l:23.290611 , opt_l:23.118198
[2025-12-17 23:06:22] TSPTester.py(256) : RRC step858, name:TSP1000, gap:0.745444 %, Elapsed[6.59h], stu_l:23.290611 , opt_l:23.118198
[2025-12-17 23:06:23] TSPTester.py(256) : RRC step859, name:TSP1000, gap:0.744786 %, Elapsed[6.59h], stu_l:23.290459 , opt_l:23.118198
[2025-12-17 23:06:25] TSPTester.py(256) : RRC step860, name:TSP1000, gap:0.744607 %, Elapsed[6.59h], stu_l:23.290417 , opt_l:23.118198
[2025-12-17 23:07:01] TSPTester.py(256) : RRC step861, name:TSP1000, gap:0.744607 %, Elapsed[6.60h], stu_l:23.290417 , opt_l:23.118198
[2025-12-17 23:07:24] TSPTester.py(256) : RRC step862, name:TSP1000, gap:0.744607 %, Elapsed[6.61h], stu_l:23.290417 , opt_l:23.118198
[2025-12-17 23:07:29] TSPTester.py(256) : RRC step863, name:TSP1000, gap:0.744333 %, Elapsed[6.61h], stu_l:23.290354 , opt_l:23.118198
[2025-12-17 23:07:41] TSPTester.py(256) : RRC step864, name:TSP1000, gap:0.744333 %, Elapsed[6.61h], stu_l:23.290356 , opt_l:23.118198
[2025-12-17 23:07:45] TSPTester.py(256) : RRC step865, name:TSP1000, gap:0.744333 %, Elapsed[6.61h], stu_l:23.290356 , opt_l:23.118198
[2025-12-17 23:07:48] TSPTester.py(256) : RRC step866, name:TSP1000, gap:0.744275 %, Elapsed[6.61h], stu_l:23.290340 , opt_l:23.118198
[2025-12-17 23:08:39] TSPTester.py(256) : RRC step867, name:TSP1000, gap:0.744275 %, Elapsed[6.63h], stu_l:23.290340 , opt_l:23.118198
[2025-12-17 23:08:40] TSPTester.py(256) : RRC step868, name:TSP1000, gap:0.743507 %, Elapsed[6.63h], stu_l:23.290163 , opt_l:23.118198
[2025-12-17 23:08:41] TSPTester.py(256) : RRC step869, name:TSP1000, gap:0.742982 %, Elapsed[6.63h], stu_l:23.290043 , opt_l:23.118198
[2025-12-17 23:08:42] TSPTester.py(256) : RRC step870, name:TSP1000, gap:0.741265 %, Elapsed[6.63h], stu_l:23.289646 , opt_l:23.118198
[2025-12-17 23:08:42] TSPTester.py(256) : RRC step871, name:TSP1000, gap:0.741035 %, Elapsed[6.63h], stu_l:23.289593 , opt_l:23.118198
[2025-12-17 23:08:53] TSPTester.py(256) : RRC step872, name:TSP1000, gap:0.740900 %, Elapsed[6.63h], stu_l:23.289560 , opt_l:23.118198
[2025-12-17 23:09:14] TSPTester.py(256) : RRC step873, name:TSP1000, gap:0.740900 %, Elapsed[6.64h], stu_l:23.289560 , opt_l:23.118198
[2025-12-17 23:10:48] TSPTester.py(256) : RRC step874, name:TSP1000, gap:0.740900 %, Elapsed[6.66h], stu_l:23.289560 , opt_l:23.118198
[2025-12-17 23:10:58] TSPTester.py(256) : RRC step875, name:TSP1000, gap:0.740901 %, Elapsed[6.67h], stu_l:23.289560 , opt_l:23.118198
[2025-12-17 23:11:14] TSPTester.py(256) : RRC step876, name:TSP1000, gap:0.740901 %, Elapsed[6.67h], stu_l:23.289560 , opt_l:23.118198
[2025-12-17 23:11:26] TSPTester.py(256) : RRC step877, name:TSP1000, gap:0.740901 %, Elapsed[6.68h], stu_l:23.289560 , opt_l:23.118198
[2025-12-17 23:11:30] TSPTester.py(256) : RRC step878, name:TSP1000, gap:0.740885 %, Elapsed[6.68h], stu_l:23.289558 , opt_l:23.118198
[2025-12-17 23:12:27] TSPTester.py(256) : RRC step879, name:TSP1000, gap:0.740885 %, Elapsed[6.69h], stu_l:23.289558 , opt_l:23.118198
[2025-12-17 23:13:57] TSPTester.py(256) : RRC step880, name:TSP1000, gap:0.740885 %, Elapsed[6.72h], stu_l:23.289558 , opt_l:23.118198
[2025-12-17 23:15:28] TSPTester.py(256) : RRC step881, name:TSP1000, gap:0.740884 %, Elapsed[6.74h], stu_l:23.289558 , opt_l:23.118198
[2025-12-17 23:17:07] TSPTester.py(256) : RRC step882, name:TSP1000, gap:0.740885 %, Elapsed[6.77h], stu_l:23.289558 , opt_l:23.118198
[2025-12-17 23:17:29] TSPTester.py(256) : RRC step883, name:TSP1000, gap:0.740884 %, Elapsed[6.78h], stu_l:23.289558 , opt_l:23.118198
[2025-12-17 23:17:43] TSPTester.py(256) : RRC step884, name:TSP1000, gap:0.740884 %, Elapsed[6.78h], stu_l:23.289558 , opt_l:23.118198
[2025-12-17 23:17:57] TSPTester.py(256) : RRC step885, name:TSP1000, gap:0.740884 %, Elapsed[6.78h], stu_l:23.289558 , opt_l:23.118198
[2025-12-17 23:18:05] TSPTester.py(256) : RRC step886, name:TSP1000, gap:0.740884 %, Elapsed[6.79h], stu_l:23.289558 , opt_l:23.118198
[2025-12-17 23:18:57] TSPTester.py(256) : RRC step887, name:TSP1000, gap:0.740885 %, Elapsed[6.80h], stu_l:23.289558 , opt_l:23.118198
[2025-12-17 23:19:40] TSPTester.py(256) : RRC step888, name:TSP1000, gap:0.740884 %, Elapsed[6.81h], stu_l:23.289558 , opt_l:23.118198
[2025-12-17 23:19:42] TSPTester.py(256) : RRC step889, name:TSP1000, gap:0.740333 %, Elapsed[6.81h], stu_l:23.289431 , opt_l:23.118198
[2025-12-17 23:20:51] TSPTester.py(256) : RRC step890, name:TSP1000, gap:0.740332 %, Elapsed[6.83h], stu_l:23.289429 , opt_l:23.118198
[2025-12-17 23:21:38] TSPTester.py(256) : RRC step891, name:TSP1000, gap:0.740332 %, Elapsed[6.85h], stu_l:23.289429 , opt_l:23.118198
[2025-12-17 23:21:39] TSPTester.py(256) : RRC step892, name:TSP1000, gap:0.740022 %, Elapsed[6.85h], stu_l:23.289358 , opt_l:23.118198
[2025-12-17 23:21:44] TSPTester.py(256) : RRC step893, name:TSP1000, gap:0.740021 %, Elapsed[6.85h], stu_l:23.289358 , opt_l:23.118198
[2025-12-17 23:21:48] TSPTester.py(256) : RRC step894, name:TSP1000, gap:0.739778 %, Elapsed[6.85h], stu_l:23.289301 , opt_l:23.118198
[2025-12-17 23:21:48] TSPTester.py(256) : RRC step895, name:TSP1000, gap:0.739729 %, Elapsed[6.85h], stu_l:23.289289 , opt_l:23.118198
[2025-12-17 23:21:53] TSPTester.py(256) : RRC step896, name:TSP1000, gap:0.739226 %, Elapsed[6.85h], stu_l:23.289173 , opt_l:23.118198
[2025-12-17 23:22:23] TSPTester.py(256) : RRC step897, name:TSP1000, gap:0.739226 %, Elapsed[6.86h], stu_l:23.289173 , opt_l:23.118198
[2025-12-17 23:22:50] TSPTester.py(256) : RRC step898, name:TSP1000, gap:0.739226 %, Elapsed[6.87h], stu_l:23.289173 , opt_l:23.118198
[2025-12-17 23:23:10] TSPTester.py(256) : RRC step899, name:TSP1000, gap:0.739226 %, Elapsed[6.87h], stu_l:23.289173 , opt_l:23.118198
[2025-12-17 23:23:11] TSPTester.py(256) : RRC step900, name:TSP1000, gap:0.738889 %, Elapsed[6.87h], stu_l:23.289095 , opt_l:23.118198
[2025-12-17 23:23:14] TSPTester.py(256) : RRC step901, name:TSP1000, gap:0.738889 %, Elapsed[6.87h], stu_l:23.289095 , opt_l:23.118198
[2025-12-17 23:24:31] TSPTester.py(256) : RRC step902, name:TSP1000, gap:0.738889 %, Elapsed[6.89h], stu_l:23.289095 , opt_l:23.118198
[2025-12-17 23:24:32] TSPTester.py(256) : RRC step903, name:TSP1000, gap:0.738776 %, Elapsed[6.89h], stu_l:23.289070 , opt_l:23.118198
[2025-12-17 23:24:42] TSPTester.py(256) : RRC step904, name:TSP1000, gap:0.738776 %, Elapsed[6.90h], stu_l:23.289070 , opt_l:23.118198
[2025-12-17 23:24:51] TSPTester.py(256) : RRC step905, name:TSP1000, gap:0.738776 %, Elapsed[6.90h], stu_l:23.289070 , opt_l:23.118198
[2025-12-17 23:25:02] TSPTester.py(256) : RRC step906, name:TSP1000, gap:0.738776 %, Elapsed[6.90h], stu_l:23.289070 , opt_l:23.118198
[2025-12-17 23:25:10] TSPTester.py(256) : RRC step907, name:TSP1000, gap:0.738776 %, Elapsed[6.90h], stu_l:23.289070 , opt_l:23.118198
[2025-12-17 23:25:36] TSPTester.py(256) : RRC step908, name:TSP1000, gap:0.738776 %, Elapsed[6.91h], stu_l:23.289070 , opt_l:23.118198
[2025-12-17 23:26:06] TSPTester.py(256) : RRC step909, name:TSP1000, gap:0.738776 %, Elapsed[6.92h], stu_l:23.289070 , opt_l:23.118198
[2025-12-17 23:26:12] TSPTester.py(256) : RRC step910, name:TSP1000, gap:0.738474 %, Elapsed[6.92h], stu_l:23.288998 , opt_l:23.118198
[2025-12-17 23:27:48] TSPTester.py(256) : RRC step911, name:TSP1000, gap:0.738474 %, Elapsed[6.95h], stu_l:23.288998 , opt_l:23.118198
[2025-12-17 23:29:07] TSPTester.py(256) : RRC step912, name:TSP1000, gap:0.738474 %, Elapsed[6.97h], stu_l:23.288998 , opt_l:23.118198
[2025-12-17 23:29:42] TSPTester.py(256) : RRC step913, name:TSP1000, gap:0.738474 %, Elapsed[6.98h], stu_l:23.288998 , opt_l:23.118198
[2025-12-17 23:29:53] TSPTester.py(256) : RRC step914, name:TSP1000, gap:0.738474 %, Elapsed[6.98h], stu_l:23.288998 , opt_l:23.118198
[2025-12-17 23:30:07] TSPTester.py(256) : RRC step915, name:TSP1000, gap:0.738474 %, Elapsed[6.99h], stu_l:23.288998 , opt_l:23.118198
[2025-12-17 23:30:08] TSPTester.py(256) : RRC step916, name:TSP1000, gap:0.737718 %, Elapsed[6.99h], stu_l:23.288822 , opt_l:23.118198
[2025-12-17 23:31:33] TSPTester.py(256) : RRC step917, name:TSP1000, gap:0.737717 %, Elapsed[7.01h], stu_l:23.288822 , opt_l:23.118198
[2025-12-17 23:31:44] TSPTester.py(256) : RRC step918, name:TSP1000, gap:0.737718 %, Elapsed[7.01h], stu_l:23.288822 , opt_l:23.118198
[2025-12-17 23:31:49] TSPTester.py(256) : RRC step919, name:TSP1000, gap:0.736278 %, Elapsed[7.01h], stu_l:23.288486 , opt_l:23.118198
[2025-12-17 23:31:49] TSPTester.py(256) : RRC step920, name:TSP1000, gap:0.736266 %, Elapsed[7.01h], stu_l:23.288486 , opt_l:23.118198
[2025-12-17 23:33:07] TSPTester.py(256) : RRC step921, name:TSP1000, gap:0.736265 %, Elapsed[7.04h], stu_l:23.288485 , opt_l:23.118198
[2025-12-17 23:33:48] TSPTester.py(256) : RRC step922, name:TSP1000, gap:0.736266 %, Elapsed[7.05h], stu_l:23.288485 , opt_l:23.118198
[2025-12-17 23:33:49] TSPTester.py(256) : RRC step923, name:TSP1000, gap:0.735622 %, Elapsed[7.05h], stu_l:23.288336 , opt_l:23.118198
[2025-12-17 23:34:01] TSPTester.py(256) : RRC step924, name:TSP1000, gap:0.735621 %, Elapsed[7.05h], stu_l:23.288336 , opt_l:23.118198
[2025-12-17 23:34:07] TSPTester.py(256) : RRC step925, name:TSP1000, gap:0.735621 %, Elapsed[7.05h], stu_l:23.288336 , opt_l:23.118198
[2025-12-17 23:34:34] TSPTester.py(256) : RRC step926, name:TSP1000, gap:0.735622 %, Elapsed[7.06h], stu_l:23.288336 , opt_l:23.118198
[2025-12-17 23:34:39] TSPTester.py(256) : RRC step927, name:TSP1000, gap:0.735622 %, Elapsed[7.06h], stu_l:23.288336 , opt_l:23.118198
[2025-12-17 23:34:46] TSPTester.py(256) : RRC step928, name:TSP1000, gap:0.735621 %, Elapsed[7.06h], stu_l:23.288334 , opt_l:23.118198
[2025-12-17 23:34:52] TSPTester.py(256) : RRC step929, name:TSP1000, gap:0.735622 %, Elapsed[7.07h], stu_l:23.288334 , opt_l:23.118198
[2025-12-17 23:34:58] TSPTester.py(256) : RRC step930, name:TSP1000, gap:0.735621 %, Elapsed[7.07h], stu_l:23.288334 , opt_l:23.118198
[2025-12-17 23:35:01] TSPTester.py(256) : RRC step931, name:TSP1000, gap:0.735622 %, Elapsed[7.07h], stu_l:23.288336 , opt_l:23.118198
[2025-12-17 23:35:08] TSPTester.py(256) : RRC step932, name:TSP1000, gap:0.735622 %, Elapsed[7.07h], stu_l:23.288336 , opt_l:23.118198
[2025-12-17 23:35:17] TSPTester.py(256) : RRC step933, name:TSP1000, gap:0.735622 %, Elapsed[7.07h], stu_l:23.288336 , opt_l:23.118198
[2025-12-17 23:35:17] TSPTester.py(256) : RRC step934, name:TSP1000, gap:0.734578 %, Elapsed[7.07h], stu_l:23.288095 , opt_l:23.118198
[2025-12-17 23:35:31] TSPTester.py(256) : RRC step935, name:TSP1000, gap:0.734578 %, Elapsed[7.08h], stu_l:23.288095 , opt_l:23.118198
[2025-12-17 23:35:56] TSPTester.py(256) : RRC step936, name:TSP1000, gap:0.734578 %, Elapsed[7.08h], stu_l:23.288095 , opt_l:23.118198
[2025-12-17 23:35:56] TSPTester.py(256) : RRC step937, name:TSP1000, gap:0.734412 %, Elapsed[7.08h], stu_l:23.288057 , opt_l:23.118198
[2025-12-17 23:36:38] TSPTester.py(256) : RRC step938, name:TSP1000, gap:0.734412 %, Elapsed[7.10h], stu_l:23.288059 , opt_l:23.118198
[2025-12-17 23:36:57] TSPTester.py(256) : RRC step939, name:TSP1000, gap:0.734412 %, Elapsed[7.10h], stu_l:23.288059 , opt_l:23.118198
[2025-12-17 23:36:58] TSPTester.py(256) : RRC step940, name:TSP1000, gap:0.733898 %, Elapsed[7.10h], stu_l:23.287937 , opt_l:23.118198
[2025-12-17 23:37:05] TSPTester.py(256) : RRC step941, name:TSP1000, gap:0.733898 %, Elapsed[7.10h], stu_l:23.287937 , opt_l:23.118198
[2025-12-17 23:37:31] TSPTester.py(256) : RRC step942, name:TSP1000, gap:0.733899 %, Elapsed[7.11h], stu_l:23.287937 , opt_l:23.118198
[2025-12-17 23:37:39] TSPTester.py(256) : RRC step943, name:TSP1000, gap:0.733898 %, Elapsed[7.11h], stu_l:23.287937 , opt_l:23.118198
[2025-12-17 23:37:42] TSPTester.py(256) : RRC step944, name:TSP1000, gap:0.733879 %, Elapsed[7.11h], stu_l:23.287933 , opt_l:23.118198
[2025-12-17 23:38:00] TSPTester.py(256) : RRC step945, name:TSP1000, gap:0.733879 %, Elapsed[7.12h], stu_l:23.287933 , opt_l:23.118198
[2025-12-17 23:38:07] TSPTester.py(256) : RRC step946, name:TSP1000, gap:0.733879 %, Elapsed[7.12h], stu_l:23.287933 , opt_l:23.118198
[2025-12-17 23:38:19] TSPTester.py(256) : RRC step947, name:TSP1000, gap:0.733879 %, Elapsed[7.12h], stu_l:23.287933 , opt_l:23.118198
[2025-12-17 23:38:51] TSPTester.py(256) : RRC step948, name:TSP1000, gap:0.733879 %, Elapsed[7.13h], stu_l:23.287933 , opt_l:23.118198
[2025-12-17 23:38:58] TSPTester.py(256) : RRC step949, name:TSP1000, gap:0.732960 %, Elapsed[7.13h], stu_l:23.287720 , opt_l:23.118198
[2025-12-17 23:39:36] TSPTester.py(256) : RRC step950, name:TSP1000, gap:0.732960 %, Elapsed[7.14h], stu_l:23.287720 , opt_l:23.118198
[2025-12-17 23:40:09] TSPTester.py(256) : RRC step951, name:TSP1000, gap:0.732960 %, Elapsed[7.15h], stu_l:23.287720 , opt_l:23.118198
[2025-12-17 23:40:15] TSPTester.py(256) : RRC step952, name:TSP1000, gap:0.732959 %, Elapsed[7.16h], stu_l:23.287720 , opt_l:23.118198
[2025-12-17 23:40:37] TSPTester.py(256) : RRC step953, name:TSP1000, gap:0.732960 %, Elapsed[7.16h], stu_l:23.287720 , opt_l:23.118198
[2025-12-17 23:40:46] TSPTester.py(256) : RRC step954, name:TSP1000, gap:0.732959 %, Elapsed[7.16h], stu_l:23.287720 , opt_l:23.118198
[2025-12-17 23:41:06] TSPTester.py(256) : RRC step955, name:TSP1000, gap:0.732959 %, Elapsed[7.17h], stu_l:23.287720 , opt_l:23.118198
[2025-12-17 23:41:16] TSPTester.py(256) : RRC step956, name:TSP1000, gap:0.732959 %, Elapsed[7.17h], stu_l:23.287720 , opt_l:23.118198
[2025-12-17 23:42:07] TSPTester.py(256) : RRC step957, name:TSP1000, gap:0.732960 %, Elapsed[7.19h], stu_l:23.287720 , opt_l:23.118198
[2025-12-17 23:42:08] TSPTester.py(256) : RRC step958, name:TSP1000, gap:0.732217 %, Elapsed[7.19h], stu_l:23.287548 , opt_l:23.118198
[2025-12-17 23:43:15] TSPTester.py(256) : RRC step959, name:TSP1000, gap:0.732217 %, Elapsed[7.21h], stu_l:23.287548 , opt_l:23.118198
[2025-12-17 23:43:30] TSPTester.py(256) : RRC step960, name:TSP1000, gap:0.732217 %, Elapsed[7.21h], stu_l:23.287548 , opt_l:23.118198
[2025-12-17 23:44:13] TSPTester.py(256) : RRC step961, name:TSP1000, gap:0.732217 %, Elapsed[7.22h], stu_l:23.287548 , opt_l:23.118198
[2025-12-17 23:44:41] TSPTester.py(256) : RRC step962, name:TSP1000, gap:0.732217 %, Elapsed[7.23h], stu_l:23.287548 , opt_l:23.118198
[2025-12-17 23:45:07] TSPTester.py(256) : RRC step963, name:TSP1000, gap:0.732217 %, Elapsed[7.24h], stu_l:23.287548 , opt_l:23.118198
[2025-12-17 23:45:34] TSPTester.py(256) : RRC step964, name:TSP1000, gap:0.732217 %, Elapsed[7.24h], stu_l:23.287548 , opt_l:23.118198
[2025-12-17 23:46:19] TSPTester.py(256) : RRC step965, name:TSP1000, gap:0.732217 %, Elapsed[7.26h], stu_l:23.287548 , opt_l:23.118198
[2025-12-17 23:46:25] TSPTester.py(256) : RRC step966, name:TSP1000, gap:0.732217 %, Elapsed[7.26h], stu_l:23.287548 , opt_l:23.118198
[2025-12-17 23:46:37] TSPTester.py(256) : RRC step967, name:TSP1000, gap:0.732217 %, Elapsed[7.26h], stu_l:23.287548 , opt_l:23.118198
[2025-12-17 23:46:47] TSPTester.py(256) : RRC step968, name:TSP1000, gap:0.732217 %, Elapsed[7.26h], stu_l:23.287548 , opt_l:23.118198
[2025-12-17 23:46:50] TSPTester.py(256) : RRC step969, name:TSP1000, gap:0.731865 %, Elapsed[7.27h], stu_l:23.287468 , opt_l:23.118198
[2025-12-17 23:46:51] TSPTester.py(256) : RRC step970, name:TSP1000, gap:0.731413 %, Elapsed[7.27h], stu_l:23.287361 , opt_l:23.118198
[2025-12-17 23:46:59] TSPTester.py(256) : RRC step971, name:TSP1000, gap:0.731413 %, Elapsed[7.27h], stu_l:23.287361 , opt_l:23.118198
[2025-12-17 23:48:14] TSPTester.py(256) : RRC step972, name:TSP1000, gap:0.731413 %, Elapsed[7.29h], stu_l:23.287361 , opt_l:23.118198
[2025-12-17 23:48:19] TSPTester.py(256) : RRC step973, name:TSP1000, gap:0.731413 %, Elapsed[7.29h], stu_l:23.287361 , opt_l:23.118198
[2025-12-17 23:48:20] TSPTester.py(256) : RRC step974, name:TSP1000, gap:0.730851 %, Elapsed[7.29h], stu_l:23.287231 , opt_l:23.118198
[2025-12-17 23:49:01] TSPTester.py(256) : RRC step975, name:TSP1000, gap:0.730851 %, Elapsed[7.30h], stu_l:23.287231 , opt_l:23.118198
[2025-12-17 23:50:11] TSPTester.py(256) : RRC step976, name:TSP1000, gap:0.730851 %, Elapsed[7.32h], stu_l:23.287231 , opt_l:23.118198
[2025-12-17 23:51:30] TSPTester.py(256) : RRC step977, name:TSP1000, gap:0.730850 %, Elapsed[7.34h], stu_l:23.287231 , opt_l:23.118198
[2025-12-17 23:51:41] TSPTester.py(256) : RRC step978, name:TSP1000, gap:0.730851 %, Elapsed[7.35h], stu_l:23.287231 , opt_l:23.118198
[2025-12-17 23:51:42] TSPTester.py(256) : RRC step979, name:TSP1000, gap:0.730728 %, Elapsed[7.35h], stu_l:23.287205 , opt_l:23.118198
[2025-12-17 23:52:04] TSPTester.py(256) : RRC step980, name:TSP1000, gap:0.730728 %, Elapsed[7.35h], stu_l:23.287203 , opt_l:23.118198
[2025-12-17 23:53:40] TSPTester.py(256) : RRC step981, name:TSP1000, gap:0.730728 %, Elapsed[7.38h], stu_l:23.287203 , opt_l:23.118198
